#time X Y Z
2017-05-21_02:53:15 -2.7487295912628895E8 -9.927359314428109E7 -7.618661420480323E8
2017-05-25_10:51:20 -2.788533025527486E8 -1.0102072808635595E8 -7.601582437240765E8
2017-05-29_18:49:25 -2.8279566034960324E8 -1.027535434956262E8 -7.584342564360107E8
2017-06-03_02:47:29 -2.86755872950492E8 -1.0449316401335996E8 -7.566745789370925E8
2017-06-07_10:45:34 -2.906809744274682E8 -1.0621824153263552E8 -7.548979241208435E8
2017-06-11_18:43:39 -2.946214527866388E8 -1.0795244385718545E8 -7.5308634958934E8
2017-06-16_02:41:44 -2.9855110959454626E8 -1.0968077827592549E8 -7.512494922289518E8
2017-06-20_10:39:49 -3.0244465466468537E8 -1.1139596571507958E8 -7.49395927757482E8
2017-06-24_18:37:53 -3.0635514401290715E8 -1.1311731223496836E8 -7.475068728896674E8
2017-06-29_02:35:58 -3.102302004839353E8 -1.148241060171289E8 -7.456042331143173E8
2017-07-03_10:34:03 -3.141177001474554E8 -1.165387823990088E8 -7.436615457366589E8
2017-07-07_18:32:08 -3.1799413968405545E8 -1.1824733062223431E8 -7.416965351730775E8
2017-07-12_02:30:13 -3.218360863100436E8 -1.1994161080572331E8 -7.397150600671183E8
2017-07-16_10:28:17 -3.2569179392033356E8 -1.2164471257735617E8 -7.376984802815589E8
2017-07-20_18:26:22 -3.29537322168336E8 -1.2334179770701474E8 -7.356564157457377E8
2017-07-25_02:24:27 -3.333431631365026E8 -1.2502458320745926E8 -7.33599813576485E8
2017-07-29_10:22:32 -3.3716524899989563E8 -1.2671283809446777E8 -7.315076588478316E8
2017-08-02_18:20:37 -3.409521872230726E8 -1.2838645310935391E8 -7.294029937790699E8
2017-08-07_02:18:41 -3.44749223717927E8 -1.3006770768520443E8 -7.272572530016276E8
2017-08-11_10:16:46 -3.48536734662253E8 -1.3174287814204994E8 -7.250896516462852E8
2017-08-15_18:14:51 -3.522844387498572E8 -1.334015128380391E8 -7.22908353263017E8
2017-08-20_02:12:56 -3.5604705077467835E8 -1.3506962671224907E8 -7.206908945805022E8
2017-08-24_10:11:01 -3.597980035826626E8 -1.3673111914248076E8 -7.184485315879401E8
2017-08-28_18:09:05 -3.635106945634327E8 -1.3837906729586777E8 -7.161919821449106E8
2017-09-02_02:07:10 -3.672346589598934E8 -1.40029918533264E8 -7.139013328360385E8
2017-09-06_10:05:15 -3.709231748002232E8 -1.4166611074378356E8 -7.11595662082688E8
2017-09-10_18:03:20 -3.7462296388298506E8 -1.433106510385563E8 -7.092550610788907E8
2017-09-15_02:01:25 -3.783107551644285E8 -1.449477327406229E8 -7.068898633035294E8
2017-09-19_09:59:29 -3.8195907593178546E8 -1.4657121950911602E8 -7.045113340908927E8
2017-09-23_17:57:34 -3.856192715143217E8 -1.481976325234723E8 -7.020984189584192E8
2017-09-28_01:55:39 -3.892449854749988E8 -1.4980992778102317E8 -6.996751945145652E8
2017-10-02_09:53:44 -3.92876791433032E8 -1.51428290712476E8 -6.972093534256439E8
2017-10-06_17:51:49 -3.9649815799944055E8 -1.5303975050851312E8 -6.947229314446223E8
2017-10-11_01:49:53 -4.000792836964698E8 -1.5463448056256622E8 -6.922252388551725E8
2017-10-15_09:47:58 -4.036720836340619E8 -1.5623784422328848E8 -6.896913160013705E8
