#time X Y Z
2026-01-16_01:24:27 2.3144235394933677E9 9.927502096502056E8 1.4702656275889568E9
2026-02-15_20:35:01 2.321909078667535E9 9.962462526224735E8 1.4543449101855736E9
2026-03-18_15:45:34 2.3293203297374363E9 9.997266627943355E8 1.438425590382485E9
2026-04-18_11:56:08 2.336621045076184E9 1.003143459099555E9 1.4224029932204657E9
2026-05-19_07:06:41 2.3438793718295593E9 1.0065583881448728E9 1.4063189996773775E9
2026-06-19_02:17:15 2.35098412181501E9 1.0098909092004814E9 1.3902141819972444E9
2026-07-19_21:27:49 2.3580487995301175E9 1.0132063015167036E9 1.3740551781188133E9
2026-08-19_16:38:22 2.3649686953302813E9 1.016475999895113E9 1.3578392612135375E9
2026-09-19_11:48:56 2.3718507051073184E9 1.0197128481631844E9 1.3415785911609223E9
2026-10-20_06:59:29 2.378624425455956E9 1.022919354996211E9 1.325289150404302E9
2026-11-20_01:10:03 2.3852816305773354E9 1.026059440927948E9 1.3089044570033765E9
2026-12-20_20:20:37 2.391864299495876E9 1.02918377058162E9 1.29252693941047E9
2027-01-20_15:31:10 2.3983347727314177E9 1.0322435870979676E9 1.276044038600512E9
2027-02-20_10:41:44 2.404746871509276E9 1.035294539837066E9 1.2595318733264184E9
2027-03-23_05:52:17 2.4110231492296314E9 1.0382706027785103E9 1.242967479320795E9
2027-04-23_02:02:51 2.417251044030544E9 1.0412261338483541E9 1.2263637007820363E9
2027-05-23_21:13:25 2.4233396100351353E9 1.0441376877804945E9 1.209691074514122E9
2027-06-23_16:23:58 2.429383176975677E9 1.04701352840614E9 1.192988893491004E9
2027-07-24_11:34:32 2.435315655746302E9 1.0498576750412502E9 1.1762665306475146E9
2027-08-24_06:45:05 2.441124988088184E9 1.0526325200720881E9 1.1594596387309012E9
2027-09-24_01:55:39 2.4468701706368093E9 1.0553959621513083E9 1.142640597643331E9
2027-10-24_21:06:13 2.452488114755599E9 1.0580882435563931E9 1.1257472463717096E9
2027-11-24_15:16:46 2.4580452853881145E9 1.0607704873629421E9 1.1088331181373181E9
2027-12-25_10:27:20 2.463457111248133E9 1.0633737072544371E9 1.0918889097300627E9
2028-01-25_05:37:53 2.4688277373086376E9 1.0659593230348558E9 1.074892356304462E9
2028-02-25_00:48:27 2.4740476258421993E9 1.0684959465286541E9 1.0578512725061543E9
2028-03-26_20:59:01 2.4792277603473434E9 1.0709991016569109E9 1.0407651060660436E9
2028-04-26_16:09:34 2.484304712912863E9 1.0734738597668018E9 1.0236391708343291E9
2028-05-27_11:20:08 2.489244142464907E9 1.0758729676156135E9 1.0064637131314886E9
