#time X Y Z
2015-10-23_01:55:06 1.3420841759005511E8 6.6915682403127E7 -1.9820060805286068E8
2015-10-24_21:42:20 1.3170421182330638E8 6.582497201870448E7 -2.0033347392267898E8
2015-10-26_16:29:34 1.2916019266897032E8 6.471528163524828E7 -2.024351950138673E8
2015-10-28_12:16:48 1.2665920811532322E8 6.3622383657570735E7 -2.044355217675907E8
2015-10-30_08:04:02 1.2406065222352414E8 6.248540791717124E7 -2.0645081631994107E8
2015-11-01_03:51:16 1.2144805081893632E8 6.134016674514959E7 -2.0841076367754173E8
2015-11-02_23:38:30 1.1879667652816029E8 6.017662269851588E7 -2.103369982635027E8
2015-11-04_19:25:44 1.1613297811828318E8 5.900547006461875E7 -2.1220766446713668E8
2015-11-06_15:12:58 1.1343113806824456E8 5.781639570145374E7 -2.1404331863203642E8
2015-11-08_11:00:12 1.1071865836960842E8 5.662035391755867E7 -2.158232367513602E8
2015-11-10_06:47:26 1.0796871366893892E8 5.5406791019845605E7 -2.1756683915843606E8
2015-11-12_02:34:40 1.0520982648415676E8 5.4186911127887614E7 -2.1925459381932577E8
2015-11-13_22:21:54 1.024141805441973E8 5.294992303362699E7 -2.2090470677284113E8
2015-11-15_18:09:08 9.961123377193776E7 5.1707245668277055E7 -2.2249894088163978E8
2015-11-17_13:56:22 9.677234136108404E7 5.0447920974980175E7 -2.2405421306867245E8
2015-11-19_09:43:36 9.3927735473811E7 4.9183504983143054E7 -2.255536236533454E8
2015-11-21_05:30:50 9.10480863635309E7 4.7902955229851395E7 -2.2701273417360672E8
2015-11-23_01:18:04 8.816418302913426E7 4.6617857029121116E7 -2.284161113247937E8
2015-11-24_21:05:19 8.524619834680326E7 4.5317156288369074E7 -2.2977785335268077E8
2015-11-26_16:52:33 8.232547573799737E7 4.401247753636364E7 -2.3108398886814788E8
2015-11-28_12:39:47 7.937165224343185E7 4.269273866049179E7 -2.323471855643176E8
2015-11-30_08:27:01 7.641663895632967E7 4.136960388581381E7 -2.335549332517307E8
2015-12-02_04:14:15 7.344394758728747E7 4.003822107603038E7 -2.3471288105669355E8
2015-12-04_00:01:29 7.04417403042576E7 3.869107644046853E7 -2.3582711118018985E8
2015-12-05_19:48:43 6.743927291532469E7 3.734334867497038E7 -2.3688447305416578E8
2015-12-07_15:35:57 6.440766482435188E7 3.5979944347728655E7 -2.3789775597289538E8
2015-12-09_11:23:11 6.1377037738620214E7 3.461660918944626E7 -2.3885392163933972E8
2015-12-11_07:10:25 5.8318587259735264E7 3.3238093655705187E7 -2.3976530452379712E8
2015-12-13_02:57:39 5.5262943130658045E7 3.185900469095355E7 -2.4061938289546174E8
2015-12-14_22:44:53 5.217973965126505E7 3.0467871417460755E7 -2.414279109963599E8
2015-12-16_18:32:07 4.9101051208100125E7 2.9075372904451422E7 -2.4217902592736095E8
2015-12-18_14:19:21 4.5996153895879984E7 2.767154393334071E7 -2.4288392853517023E8
2015-12-20_10:06:35 4.289714645294626E7 2.6266867485694878E7 -2.435314288261712E8
2015-12-22_05:53:49 3.9772827373268105E7 2.4851303291409448E7 -2.4412979570082542E8
2015-12-24_01:41:03 3.665639400749144E7 2.3435807027079932E7 -2.446747465950737E8
2015-12-25_21:28:17 3.351570278210008E7 2.200993594881047E7 -2.4516774023719415E8
2015-12-27_17:15:31 3.0384129796056177E7 2.0584605888138503E7 -2.456077593460051E8
2015-12-29_13:02:45 2.722973265168275E7 1.9149635440560035E7 -2.4599473039025015E8
2015-12-31_08:49:59 2.4085597167097524E7 1.771589911441509E7 -2.4632919037914148E8
2016-01-02_04:37:13 2.0920217534518868E7 1.6273058619136635E7 -2.4660957232312465E8
